transaction_id,customer_id,merchant_id,timestamp,amount,txn_country,is_fraud,score_logreg,score_rf,score_xgb,anomaly_score,device_accounts_count
612847,232,152,2025-09-12 07:02:38,37.32,US,False,0.5216092457566482,0.2842959421275884,0.12943819,0.4787001897494783,1
612848,3722,505,2025-09-12 07:03:34,637.69,US,False,0.4052616579624272,0.3165819460842431,0.28126866,0.3695504030752988,1
612849,2355,193,2025-09-12 07:06:35,329.83,US,False,0.3799921424371421,0.2934287096072491,0.2656129,0.4897650664974804,2
612850,1577,799,2025-09-12 07:10:32,82.07,US,False,0.5060685393962038,0.4423092206783987,0.48451334,0.3989224863530402,1
612851,2400,281,2025-09-12 07:10:55,17.57,US,False,0.3251219937988337,0.3536713797263565,0.48147655,0.3831293592826857,1
612852,4123,7,2025-09-12 07:14:03,14.91,US,False,0.4244825805655967,0.4327145203324306,0.4105732,0.3725344603085742,1
612853,3746,56,2025-09-12 07:17:27,382.0,US,False,0.3619055943500939,0.3190537494591044,0.17941047,0.3512988577502753,1
612854,2679,328,2025-09-12 07:17:52,43.18,US,False,0.4593927534394798,0.4235324714168121,0.33464086,0.3544793967171064,1
612855,5039,672,2025-09-12 07:19:28,51.32,US,False,0.3788281898114229,0.2932080264394724,0.13810176,0.3521144034349587,1
612856,3427,714,2025-09-12 07:21:23,1570.76,US,False,0.3910828316395947,0.3462023293831781,0.40959632,0.4010973369020789,1
612857,4232,412,2025-09-12 07:23:05,60.66,US,False,0.5009665411421492,0.479330027446433,0.45619744,0.3655294896241042,1
612858,5421,470,2025-09-12 07:26:46,1996.15,US,False,0.3628767961830983,0.3105788399592562,0.1446037,0.3964315025906267,1
612859,417,517,2025-09-12 07:28:02,644.1,US,False,0.4038529098882146,0.3428907369144361,0.39041856,0.3586543206619907,1
612860,3836,575,2025-09-12 07:28:36,264.12,US,False,0.3739979174984237,0.2825022871502732,0.15171666,0.3906610880934469,1
612861,5312,78,2025-09-12 07:28:52,260.95,US,False,0.3438672691109551,0.2424014526659016,0.13988121,0.3499340915762801,1
612862,1481,27,2025-09-12 07:28:56,89.85,US,False,0.4608320597957745,0.3845219825411964,0.29832473,0.3871445571928029,1
612863,3070,327,2025-09-12 07:29:02,84.74,US,False,0.4648556467761652,0.4580939199904472,0.4257035,0.3565701707782535,1
612864,5043,745,2025-09-12 07:34:40,32.37,US,False,0.4849975838915467,0.4429623691182502,0.34831095,0.361180927887348,1
612865,4870,141,2025-09-12 07:35:55,64.03,US,False,0.5464588779406278,0.49974754883353,0.5222203,0.3772928223804438,1
612866,2436,147,2025-09-12 07:38:04,49.6,US,False,0.3920022203674822,0.3850494708615455,0.30350462,0.3595542021328551,1
612867,2329,724,2025-09-12 07:41:09,66.87,US,False,0.7856527708145346,0.4276711161822578,0.5043019,0.4331763474469592,1
612868,2572,214,2025-09-12 07:41:42,49.23,US,False,0.4250707629990036,0.4162158028424816,0.33392724,0.3561775255270362,1
612869,5283,86,2025-09-12 07:41:43,261.95,US,False,0.6468205984582953,0.491752739711869,0.53720033,0.4169515400650684,1
612870,4236,778,2025-09-12 07:41:54,3855.45,US,False,0.6133805312996744,0.3307044115768975,0.17368738,0.4816275681688269,1
612871,3375,329,2025-09-12 07:43:30,56.58,US,False,0.3828762714777973,0.3657752522172047,0.34336644,0.3479663990566835,1
612872,1508,223,2025-09-12 07:48:18,22.16,US,False,0.4963694370052642,0.3638771630435031,0.37629732,0.3667492270186333,1
612873,3607,404,2025-09-12 07:49:33,26.26,US,False,0.4317860820278084,0.4020864829018619,0.3834119,0.4973353572488512,2
612874,5612,539,2025-09-12 07:50:58,17.82,US,False,0.3685017087970568,0.3644740718092218,0.42838174,0.3681320530487665,1
612875,3832,246,2025-09-12 07:51:53,227.53,AU,False,0.4762039443991823,0.4471737693989455,0.49922633,0.3651578129286603,1
612876,754,747,2025-09-12 07:54:56,784.18,DE,False,0.5704126980907634,0.3752229751712967,0.40721476,0.3972145941805268,1
612877,2632,772,2025-09-12 08:06:23,15.26,US,False,0.4889584490382283,0.497717249043259,0.5847633,0.4062103035477445,1
612878,4855,558,2025-09-12 08:07:18,24.6,GB,False,0.3256845638405947,0.328746831798538,0.26060963,0.3613418745794463,1
612879,881,566,2025-09-12 08:08:36,29.86,US,False,0.3024542376986499,0.3368068271527638,0.28889984,0.4865805051679247,2
612880,4897,199,2025-09-12 08:11:35,156.72,US,False,0.5396110863144759,0.4782952029927756,0.50796163,0.4394613042978966,1
612881,5607,787,2025-09-12 08:16:20,937.42,GB,False,0.5686401501731218,0.4515865834962987,0.56111914,0.4254506528728157,1
612882,3536,196,2025-09-12 08:16:48,28.78,US,False,0.3815199191448588,0.3535558645699544,0.2678641,0.379347273569427,1
612883,578,518,2025-09-12 08:17:19,97.63,US,False,0.416158471500771,0.3023390738876135,0.2883918,0.3802254635110446,1
612884,796,268,2025-09-12 08:18:04,152.86,CA,False,0.6393421623683115,0.4678772451758831,0.39750886,0.3796089571787202,1
612885,5348,622,2025-09-12 08:19:30,3276.39,US,False,0.3940505172453056,0.3843449688409042,0.3854795,0.4173625390669951,1
612886,4466,414,2025-09-12 08:20:03,152.26,US,False,0.4297266289203315,0.4462114473736403,0.465084,0.3610394997764908,1
612887,4493,760,2025-09-12 08:23:15,1077.41,GB,False,0.2998975758746885,0.3398973131593131,0.1713986,0.3764316228312812,1
612888,4131,217,2025-09-12 08:23:22,4.43,US,False,0.4321181404807583,0.4249812655040959,0.23983528,0.4120286736224122,1
612889,3571,132,2025-09-12 08:26:03,22.24,US,False,0.4866720013700161,0.4547160557552508,0.44140458,0.3666937170029121,1
612890,3558,767,2025-09-12 08:26:05,266.32,US,False,0.4176209914156097,0.3531489917856297,0.40187198,0.4665359116360036,1
612891,3987,79,2025-09-12 08:27:15,39.19,US,False,0.376305743755839,0.4077910602229627,0.23278534,0.3801525636731298,1
612892,3303,218,2025-09-12 08:29:01,651.04,US,False,0.418014417388267,0.3615580075458904,0.28772837,0.355379467406975,1
612893,4184,170,2025-09-12 08:30:20,543.31,US,False,0.3765191193083127,0.3258685840805515,0.33845508,0.3531501865780511,1
612894,3614,742,2025-09-12 08:31:42,679.35,US,False,0.5409794105264948,0.4112612228486615,0.2907202,0.4211742591285525,1
612895,715,124,2025-09-12 08:32:24,739.86,US,False,0.6465539264855927,0.7384295696821229,0.6455383,0.4221503050203206,1
612896,2647,499,2025-09-12 08:42:36,25.58,US,True,0.4364608761674137,0.431307455530954,0.4529474,0.4005309637506222,1
612897,54,740,2025-09-12 08:44:42,400.2,US,False,0.3888034579606166,0.3793812986224061,0.39153764,0.355405177027393,1
612898,3910,455,2025-09-12 08:46:36,25667.41,GB,False,0.7833114726783089,0.6196068573243058,0.6320912,0.6129983403064001,1
612899,4039,567,2025-09-12 08:48:53,439.03,US,False,0.6067361552242153,0.3849790869784524,0.49102154,0.3727919883867924,1
612900,3797,173,2025-09-12 08:48:55,130.26,US,False,0.439959206506068,0.4429513799753054,0.36562514,0.3476081301881865,1
612901,5606,399,2025-09-12 08:49:48,1186.7,US,False,0.6307142711425763,0.3451072406562692,0.33856583,0.4343399786619619,1
612902,395,234,2025-09-12 08:52:51,152.36,RU,False,0.6445966961092621,0.4379139277028162,0.48414403,0.5563197973405098,1
612903,337,767,2025-09-12 08:52:55,50.26,CA,False,0.3503093573152281,0.3557692762893479,0.3982626,0.3534339965211386,1
612904,5371,465,2025-09-12 08:53:42,16.88,US,False,0.4725448261544756,0.3428819506486619,0.37744805,0.4337393318580731,1
612905,1699,755,2025-09-12 08:54:17,3394.61,US,False,0.5799456992940614,0.3980508285777195,0.4475653,0.5844948026050949,2
612906,4933,583,2025-09-12 08:56:25,58.17,GB,False,0.4856302091240063,0.2752710406123828,0.26596937,0.5305417907812777,1
612907,2111,744,2025-09-12 08:57:01,118.79,US,False,0.5002282195711232,0.3556772579288371,0.3460821,0.362368433573746,1
612908,3831,705,2025-09-12 09:00:08,323.63,US,False,0.3240336440781016,0.374078918431921,0.4023707,0.3486353643835012,1
612909,1811,686,2025-09-12 09:00:09,199.1,US,False,0.3625607475890207,0.3148832060745087,0.23466386,0.3820878286962587,1
612910,3325,737,2025-09-12 09:00:25,253.25,US,False,0.6880541110794168,0.4969699461336528,0.4734018,0.4029453585723551,1
612911,3420,477,2025-09-12 09:02:03,47.26,US,False,0.3536780600465398,0.3336536474376994,0.26065,0.3541010973614283,1
612912,2954,305,2025-09-12 09:02:20,392.57,US,False,0.4017140445040891,0.3839706546218882,0.47452074,0.3580827999820362,1
612913,5636,147,2025-09-12 09:04:13,44.23,US,False,0.411187715003439,0.389944761088921,0.3217078,0.351874683667138,1
612914,4574,44,2025-09-12 09:05:44,38.24,AU,False,0.3729777417953999,0.3601595771278099,0.32476,0.3618674393919595,1
612915,3177,693,2025-09-12 09:05:59,97.3,US,False,0.383497817803704,0.3244708074282478,0.37693742,0.3543107652889575,1
612916,3760,391,2025-09-12 09:06:48,36.6,US,False,0.4581912682401935,0.3481612622159648,0.34337413,0.3987070276060345,1
612917,5300,435,2025-09-12 09:07:03,670.13,US,False,0.5197244812741568,0.3295178082788175,0.26820958,0.3731940576806833,1
612918,3889,745,2025-09-12 09:08:09,222.25,US,False,0.5063400239853704,0.4522791754592217,0.5113853,0.3523839944835853,1
612919,685,22,2025-09-12 09:09:59,334.53,US,False,0.4313734173881675,0.4272771001020876,0.40376866,0.349124234387336,1
612920,2125,357,2025-09-12 09:11:33,128.83,AU,False,0.3925549102318666,0.4536729976874767,0.30073616,0.4761920962242265,2
612921,198,590,2025-09-12 09:13:16,318.24,US,False,0.5637566604646836,0.6252727973456306,0.45272034,0.39583361359474,1
612922,2075,375,2025-09-12 09:15:23,649.13,GB,False,0.8742022026581568,0.9131163170535684,0.93096673,0.5219795383656922,1
612923,114,235,2025-09-12 09:16:09,632.76,US,True,0.8884669068113694,0.7686006206425797,0.6129514,0.4951691733198486,1
612924,1606,512,2025-09-12 09:16:31,1281.67,US,False,0.4035167496514469,0.3020370384505976,0.223595,0.411970355284964,1
612925,3949,574,2025-09-12 09:17:11,59.83,US,False,0.3976371545817259,0.335354744545075,0.35659695,0.3787075535163365,1
612926,3701,782,2025-09-12 09:19:11,179.55,US,False,0.35003936779998,0.3490891594743452,0.18251628,0.4629223240751088,1
612927,1809,375,2025-09-12 09:19:26,49.26,US,False,0.3113219950549546,0.3234003517004785,0.34405163,0.3550616683699748,1
612928,4702,714,2025-09-12 09:21:41,15.04,US,False,0.3712056081498693,0.3191175046311159,0.27273008,0.3613036056922495,1
612929,5461,784,2025-09-12 09:23:44,5712.03,US,False,0.5093385159887853,0.3350846871397271,0.29597172,0.4872324213501249,1
612930,5126,413,2025-09-12 09:24:23,280.83,US,False,0.3958883733455876,0.399968027665749,0.3525889,0.3510014154499983,1
612931,4030,273,2025-09-12 09:25:54,161.72,AU,False,0.4005426894894955,0.3689386425376815,0.32691452,0.3487978625202071,1
612932,4576,603,2025-09-12 09:27:13,1002.39,GB,False,0.3525972861213999,0.3656093583921342,0.3935539,0.3818538634930047,1
612933,4076,421,2025-09-12 09:27:15,55.83,US,False,0.4045889131214342,0.381855255054686,0.43083644,0.3587438791362862,1
612934,813,358,2025-09-12 09:28:07,1015.59,US,False,0.4917648734367456,0.3068098811769262,0.23668092,0.3855028500580144,1
612935,3532,520,2025-09-12 09:30:07,1686.77,US,False,0.3703389506907202,0.3470777375691822,0.3106828,0.3844532460178875,1
612936,3610,189,2025-09-12 09:31:07,281.46,US,False,0.5817540558833069,0.4073087152085262,0.43491784,0.3950498142282321,1
612937,2608,200,2025-09-12 09:34:00,22.18,US,False,0.4556034168174999,0.3527349070904221,0.2542086,0.360186577811592,1
612938,2144,482,2025-09-12 09:36:31,1675.13,CA,False,0.507575122512106,0.3942383866132145,0.45410573,0.3911970215261131,1
612939,406,357,2025-09-12 09:40:05,1315.96,US,False,0.4511849076462825,0.3795684429575489,0.26559952,0.5252363835008496,2
612940,261,24,2025-09-12 09:40:54,136.06,US,False,0.6161961679149695,0.3638658517960012,0.30681938,0.375454648090859,1
612941,1772,647,2025-09-12 09:46:59,2123.6,CA,False,0.4013663831911967,0.3380958847010076,0.36197972,0.5183085037232403,2
612942,4042,176,2025-09-12 09:47:45,176.91,US,False,0.4453384038219965,0.3531636560859122,0.33986968,0.3524563461854951,1
612943,2719,31,2025-09-12 09:50:40,65.34,CA,False,0.3553156028789626,0.3072124023818489,0.20030323,0.3457274827829688,1
612944,4300,304,2025-09-12 09:52:12,9.09,US,False,0.4433434316786491,0.4122467945148582,0.41392037,0.3777357602866982,1
612945,4634,337,2025-09-12 09:55:27,223.68,US,False,0.4767901461589421,0.4249090207153025,0.44376853,0.3816819574675956,1
612946,3099,44,2025-09-12 09:56:36,805.08,US,False,0.5379773746212458,0.4198015407598285,0.33983743,0.388171497937014,1
612947,3184,600,2025-09-12 09:57:48,4.93,US,False,0.402733330143307,0.4288275281630146,0.23314537,0.5256000178744803,2
612948,673,164,2025-09-12 09:59:57,1515.18,US,False,0.5972970551228878,0.6072451698492067,0.47915277,0.4318718140153157,1
612949,1818,14,2025-09-12 10:02:30,100.57,US,False,0.4156973646597257,0.3363719889447299,0.28683543,0.3621606855131257,1
612950,4624,633,2025-09-12 10:07:18,3.89,US,False,0.5010359821445618,0.3628250401438475,0.37758043,0.4003926133560184,1
612951,2516,690,2025-09-12 10:09:39,366.56,US,False,0.526244432151754,0.3458873186367551,0.38904968,0.3708178899554,1
612952,1891,108,2025-09-12 10:10:18,221.05,US,False,0.4931630310211665,0.4375887122357834,0.39825463,0.3488743378187491,1
612953,5177,420,2025-09-12 10:10:38,182.97,DE,False,0.4569149670875087,0.3285098160406816,0.32351738,0.3607438040377971,1
612954,1050,724,2025-09-12 10:11:54,15.68,US,False,0.7289944665749268,0.4673583262238449,0.4616843,0.431858869780264,1
612955,1134,27,2025-09-12 10:12:21,205.09,US,False,0.4835408527750426,0.3995206837317485,0.49252415,0.3608229014479246,1
612956,2235,467,2025-09-12 10:13:51,57.54,US,False,0.3419216848804056,0.3715305430033332,0.39699075,0.3552928084802338,1
612957,693,653,2025-09-12 10:14:12,55.84,US,False,0.3661338834441515,0.2938327949590177,0.14473528,0.3547775608605167,1
612958,525,31,2025-09-12 10:14:17,51.76,US,False,0.3221188722386305,0.3168595459963867,0.21781346,0.3495482068844954,1
612959,2998,75,2025-09-12 10:14:20,38.61,US,False,0.4876616972522792,0.3427084100735263,0.2956855,0.3932417601959425,1
612960,4875,55,2025-09-12 10:14:30,1061.83,US,False,0.5878158889118141,0.4209502161235465,0.38141555,0.4261577669464201,1
612961,5859,436,2025-09-12 10:16:11,34.1,US,False,0.5454269586795839,0.494416939406245,0.44447416,0.3970283877572059,1
612962,5900,384,2025-09-12 10:16:36,43.09,US,False,0.3455501619805415,0.316213890669503,0.26163965,0.3502781317385351,1
612963,3535,750,2025-09-12 10:18:50,145.39,US,False,0.5043489365807413,0.3644296406495512,0.309859,0.369470298582857,1
612964,3687,64,2025-09-12 10:19:53,195.11,US,False,0.3204679183741218,0.3686935417461946,0.36884865,0.3504755780528049,1
612965,1773,638,2025-09-12 10:20:16,205.83,US,False,0.3691763113110305,0.3277979719935869,0.32148775,0.3498840612748767,1
612966,1022,584,2025-09-12 10:20:34,1771.08,US,False,0.4657452579713465,0.3830405627826657,0.30344385,0.4034621650240108,1
612967,2252,747,2025-09-12 10:21:09,428.82,US,False,0.5329277107227266,0.4237475880773693,0.4506452,0.3919509264035773,1
612968,855,189,2025-09-12 10:22:41,57.56,US,False,0.6154325133618146,0.4268294045776025,0.29124016,0.3711021899213877,1
612969,3457,544,2025-09-12 10:22:55,53.34,US,False,0.4750168688874792,0.4221136184187707,0.39480513,0.3528832523710937,1
612970,627,515,2025-09-12 10:24:16,281.04,GB,False,0.632223114916849,0.5082021242009419,0.60517186,0.4030265013036166,1
612971,5399,470,2025-09-12 10:24:31,138.84,US,False,0.4132429039478251,0.3012743807845431,0.32221237,0.3463150471723132,1
612972,2461,235,2025-09-12 10:29:04,152.63,US,False,0.3494639372611205,0.2824852554107194,0.1673524,0.3866475672089252,1
612973,1963,378,2025-09-12 10:30:55,570.84,US,False,0.6066994362312343,0.36258697779059,0.21001464,0.42012533765971,1
612974,2133,343,2025-09-12 10:31:21,201.58,US,False,0.7605201254823519,0.6837019599713217,0.6506124,0.4856261315210584,1
612975,421,185,2025-09-12 10:32:54,111.44,US,False,0.5035586516410827,0.478850376897065,0.52761143,0.3510220130890848,1
612976,681,344,2025-09-12 10:35:51,19.81,US,False,0.6355538351071445,0.3694868084092861,0.36689436,0.5076064703534522,1
612977,488,546,2025-09-12 10:35:54,14.52,US,False,0.4853784733528932,0.4193323208159768,0.39204562,0.3985155860720765,1
612978,2819,85,2025-09-12 10:36:02,58.22,BR,False,0.4707187310001361,0.2892559754858481,0.30698988,0.5406776294409704,1
612979,446,151,2025-09-12 10:36:51,496.28,US,False,0.4934403469679378,0.3900941343313334,0.38132086,0.3687888462681659,1
612980,3544,515,2025-09-12 10:37:53,158.77,US,False,0.5782618174950602,0.4802208132257657,0.59397066,0.4072480241361771,1
612981,3442,389,2025-09-12 10:42:48,88.35,US,False,0.4325446801063756,0.3341518414440521,0.13714811,0.3493673493214691,1
612982,3824,733,2025-09-12 10:42:54,38.96,US,False,0.4507771550374885,0.3271646729240457,0.30897912,0.36662227194686,1
612983,2697,537,2025-09-12 10:44:36,72.8,US,False,0.3081143055287972,0.2967117583084995,0.21256416,0.4249615616239743,1
612984,299,781,2025-09-12 10:45:47,760.81,US,False,0.3736554145824702,0.31574315812914,0.3901456,0.3729435545174526,1
612985,402,674,2025-09-12 10:48:02,165.01,US,False,0.4668170780620618,0.4480780369828186,0.39547622,0.3460297116225552,1
612986,5753,191,2025-09-12 10:50:59,790.59,CA,False,0.7844607508627086,0.4464983334017551,0.6036852,0.4755355721147389,1
612987,5768,270,2025-09-12 10:51:14,66.55,GB,False,0.5701120808533899,0.3397597335947972,0.3322211,0.3597874716215651,1
612988,794,611,2025-09-12 10:52:19,397.17,US,False,0.2777407456449809,0.2864590942320422,0.16551416,0.400335506113936,1
612989,4104,146,2025-09-12 10:58:36,1443.93,US,False,0.4810075062005168,0.3551193281325139,0.16103967,0.3871291796813422,1
612990,606,92,2025-09-12 10:58:38,233.66,US,False,0.5905025748865708,0.7177036665693822,0.6729748,0.4000013584215688,1
612991,2233,220,2025-09-12 11:03:15,131.49,US,False,0.3601843142787377,0.3260331861955324,0.20497838,0.4626297275565135,2
612992,8,321,2025-09-12 11:05:06,464.34,US,False,0.652515924445379,0.739203904826825,0.7239291,0.4034745603828397,1
612993,4160,182,2025-09-12 11:07:45,143.5,DE,False,0.5226413079019263,0.4143145572443925,0.48363945,0.5359294913547723,1
612994,1695,412,2025-09-12 11:09:12,1416.92,US,False,0.6009335785607397,0.3827266807312515,0.283746,0.3963375366844421,1
612995,2125,789,2025-09-12 11:14:31,78.01,AU,False,0.2821184910809178,0.3304170094667404,0.3499726,0.5015211192030294,2
612996,2631,530,2025-09-12 11:14:32,192.42,US,False,0.3271916435541733,0.3141627239125975,0.31410307,0.3471014006265022,1
612997,4520,419,2025-09-12 11:19:04,133.63,US,False,0.3833348036338242,0.3465579126930534,0.23952112,0.3440306076921751,1
612998,447,737,2025-09-12 11:20:02,51.99,US,False,0.5662151101797845,0.5136427371358552,0.67760736,0.4255895397135891,1
612999,4673,765,2025-09-12 11:20:07,638.93,US,False,0.6267686734904655,0.4429234911622031,0.5181152,0.3999344283967456,1
613000,5512,465,2025-09-12 11:21:02,122.6,US,False,0.4147253098824322,0.3168414775403775,0.23786786,0.3524838404486238,1
613001,1681,384,2025-09-12 11:23:00,167.55,US,False,0.3169348392930554,0.2689115316378481,0.18298021,0.3438089702481948,1
613002,4894,369,2025-09-12 11:23:28,1609.28,US,False,0.4192593189017186,0.3652713697942419,0.28633618,0.4160349208812591,1
613003,2311,768,2025-09-12 11:23:55,40.32,US,False,0.3299013206731426,0.3317527743085584,0.28232732,0.382406339085872,1
613004,2733,96,2025-09-12 11:25:03,5.89,CA,False,0.5652929144919988,0.4510324845085351,0.44876793,0.4143332357163543,1
613005,3123,6,2025-09-12 11:27:04,68.51,GB,False,0.4051292997865701,0.4262784243509677,0.4333723,0.3490121530841938,1
613006,1029,734,2025-09-12 11:28:45,878.97,US,False,0.4788542157946593,0.4309553985429567,0.36285406,0.3820995874732655,1
613007,422,707,2025-09-12 11:30:25,191.05,GB,False,0.4453043428704929,0.3081153683874106,0.24416147,0.3607041286061692,1
613008,4976,542,2025-09-12 11:30:34,16.88,CA,False,0.6397987404743474,0.4417904354025263,0.41740873,0.5063535272360331,1
613009,3193,63,2025-09-12 11:31:02,107.3,GB,False,0.3843804271185241,0.2713995191540682,0.23980738,0.5250388668100414,1
613010,1886,459,2025-09-12 11:31:36,298.44,US,False,0.4446211797242076,0.4407970499332054,0.41327402,0.3973215473096717,1
613011,5848,452,2025-09-12 11:33:01,219.49,US,False,0.2926582642018154,0.2907052357963495,0.24786147,0.3544293081337925,1
613012,5838,694,2025-09-12 11:37:49,2580.35,DE,False,0.6297380582611515,0.3808427659435462,0.50391966,0.4386853231632784,1
613013,5812,628,2025-09-12 11:38:04,145.35,US,False,0.3511801628996186,0.3098861416408552,0.26397204,0.3470308541372773,1
613014,3776,556,2025-09-12 11:39:33,614.9,US,False,0.4995467825457269,0.429556201827124,0.51592124,0.3724014548079699,1
613015,4754,444,2025-09-12 11:40:36,113.63,CA,False,0.4867521052949021,0.3614137241606137,0.31555608,0.3471930571594516,1
613016,4300,528,2025-09-12 11:40:38,5.75,US,False,0.5368527613648386,0.404683528386177,0.2774192,0.4378156689915528,1
613017,145,124,2025-09-12 11:44:21,237.82,US,False,0.6501178002447926,0.6627683666798339,0.5807406,0.4115838817302622,1
613018,4699,334,2025-09-12 11:44:23,15691.02,US,False,0.4704889246956065,0.2703199787468266,0.1732656,0.55255298208432,1
613019,3521,582,2025-09-12 11:46:36,304.57,US,True,0.4858201049152906,0.4832164271714382,0.51077664,0.360639482226362,1
613020,2687,412,2025-09-12 11:46:52,450.45,DE,False,0.5915441939212446,0.4194085657845627,0.56603396,0.4054518717267593,1
613021,4757,433,2025-09-12 11:50:04,22.32,US,False,0.3547729069643309,0.3231689608743999,0.26002958,0.3595118447586469,1
613022,2129,484,2025-09-12 11:51:21,419.78,US,False,0.4622854136100232,0.3696167249431558,0.31907734,0.3586758400584944,1
613023,5412,163,2025-09-12 11:51:26,56.29,US,False,0.3858856396461643,0.3817940512445928,0.4081476,0.3556078486682197,1
613024,5214,636,2025-09-12 11:51:29,21.03,US,False,0.4880536579530182,0.4430041676538548,0.36673912,0.387707975090891,1
613025,213,226,2025-09-12 11:52:13,147.27,US,False,0.3796580987707441,0.3653689248276785,0.20904104,0.5577697436612377,2
613026,3585,619,2025-09-12 11:53:09,170.36,AU,False,0.5409026700215384,0.473312606743695,0.3980968,0.3592742524941507,1
613027,4261,538,2025-09-12 11:54:00,47.33,GB,False,0.4710893405042752,0.4643037014327409,0.35268885,0.3662333657683447,1
613028,5569,678,2025-09-12 11:54:14,51.01,US,False,0.5649846345603184,0.4812069392896494,0.54048526,0.3985176392748986,1
613029,2805,291,2025-09-12 11:54:57,487.99,US,False,0.4019791619952937,0.3108681409972845,0.27279562,0.3684030138128429,1
613030,1030,83,2025-09-12 11:57:56,253.66,US,False,0.3963484570130391,0.4143929388370919,0.38973218,0.3570663622813562,1
613031,5199,453,2025-09-12 12:01:58,103.25,US,False,0.6928579996362143,0.5074413587825094,0.5430169,0.4549172437967294,1
613032,5218,298,2025-09-12 12:02:46,13.05,US,False,0.3188652507320333,0.3369557083362196,0.27905658,0.4249931831585635,1
613033,3671,629,2025-09-12 12:03:06,40.58,US,False,0.5765852213718763,0.4991390683594671,0.51178044,0.424980316602384,1
613034,2294,479,2025-09-12 12:04:08,456.71,US,False,0.5554489596121727,0.4404334577709792,0.40702912,0.3703241367875075,1
613035,1100,663,2025-09-12 12:07:17,22.76,US,False,0.2965879354193664,0.3275432179858697,0.20486799,0.363590271700643,1
613036,782,490,2025-09-12 12:07:31,111.16,US,False,0.4410880561309052,0.4261613114869186,0.30891997,0.366291028352865,1
613037,1565,210,2025-09-12 12:08:17,19.55,US,False,0.332881913600806,0.3037865075256324,0.15911946,0.4387517919812856,1
613038,2917,382,2025-09-12 12:08:46,128.28,GB,False,0.5755554902132025,0.4602626361019813,0.48531368,0.4591723783712405,1
613039,2499,488,2025-09-12 12:10:35,149.15,US,False,0.3400412094498106,0.3473099361272652,0.43638074,0.357620634354337,1
613040,1835,218,2025-09-12 12:11:36,52.83,US,False,0.3729202468313027,0.3547544368823018,0.2747534,0.3483899690009664,1
613041,3080,546,2025-09-12 12:11:47,147.97,AU,False,0.5011248533293334,0.4297171594252917,0.33297914,0.3790191984038376,1
